Cód.Município,Município,Despesas Empenhadas,Despesas Liquidadas,Despesas Pagas
432147,Tiradentes do Sul,759203396,732217784,732122203
432149,Toropi,695513272,660740810,657012308
432150,Torres,5921841529,5434130940,5368656756
432160,Tramandaí,6228737864,6110825664,6090185648
432162,Travesseiro,642306978,628650822,625460268
432163,Três Arroios,723617287,719068240,717988363
432166,Três Cachoeiras,1651002421,1585692370,1558165327
432170,Três Coroas,2592291631,2458354569,2440170789
432180,Três de Maio,2863722189,2813975801,2776899071
432183,Três Forquilhas,658168803,655701003,653727657
432185,Três Palmeiras,877397771,877397771,872364390
432190,Três Passos,3283610522,3234327041,3227300267
432195,Trindade do Sul,1277261433,1277261433,1274165610
432200,Triunfo,7271745252,7069954506,6456860531
432210,Tucunduva,907905677,907905677,859083482
432215,Tunas,739099266,739099266,739099266
432218,Tupanci do Sul,586024971,586024971,586024971
432220,Tupanciretã,2799047578,2787835831,2744066085
432225,Tupandi,1092279829,1090628701,1088530258
432230,Tuparendi,1197364751,1194047685,1193875077
432232,Turuçu,968045750,955106555,949352233
432234,Ubiretama,516026365,496887108,495995969
432235,União da Serra,557857220,556749446,556749446
432237,Unistalda,546263602,546263602,546159360
432240,Uruguaiana,9007000991,8733777448,8625184299
432250,Vacaria,11204637643,10820240903,10705704980
432252,Vale Verde,703983162,692225606,663554349
432253,Vale do Sol,1129516476,1117232042,1115495837
432254,Vale Real,841348175,838708093,838408459
432255,Vanini,527696731,527694678,527476832
432260,Venâncio Aires,11906957362,11837958273,11670800332
432270,Vera Cruz,3417119367,3233442993,3203793455
432280,Veranópolis,5063783242,4612027872,4460457686
432285,Vespasiano Correa,763057704,761542504,757648734
432290,Viadutos,825603809,816001177,775298378
432300,Viamão,14539516384,14405390475,14317876580
432310,Vicente Dutra,932298169,895529673,873409779
432320,Victor Graeff,829193629,805498739,801596043
432330,Vila Flores,907286695,882787827,880399973
432335,Vila Lângaro,717480465,717480465,711872935
432340,Vila Maria,965732301,965732301,965732301
432345,Vila Nova do Sul,847087168,831299726,831495657
432350,Vista Alegre,700629718,700496758,700496758
432360,Vista Alegre do Prata,469955620,454278582,451033759
432370,Vista Gaúcha,630223632,629878932,629878932
432375,Vitória das Missões,732045013,731901033,664654311
432377,Westfalia,829418706,796716129,780449708
432380,Xangri-lá,9021986233,7481900410,7343756565
500020,Água Clara,4441156765,4175089013,4141973641
500025,Alcinópolis,1929450485,1833617178,1803594402
500060,Amambaí,7244209965,5811928927,5432585428
500070,Anastácio,3334281012,3294057817,3283476393
500080,Anaurilândia,1647516403,1645418413,1643618413
500085,Angélica,2130142772,2058097181,2057086762
500090,Antônio João,2499079733,2499079733,2499079733
500100,Aparecida do Taboado,5169909414,4889910900,4858485722
500110,Aquidauana,10976711601,10976711601,10976711601
500124,Aral Moreira,2898013757,2883672058,2558864183
500150,Bandeirantes,2006384977,2006384977,2006384977
500190,Bataguassu,3986891802,3909160627,3909094276
500200,Batayporã,1862366424,1764352977,1740701740
500210,Bela Vista,4489382749,4449382620,4121631912
500215,Bodoquena,2316279747,2315962029,2306234817
500220,Bonito,5816659434,5800527054,5800445518
500230,Brasilândia,3006441876,2982721383,2982559383
500240,Caarapó,4925694432,4925694432,4825273533
500260,Camapuã,3076676009,2874905038,2843128399
500270,Campo Grande,199840475623,181583527166,175177831133
500280,Caracol,1437998971,1414156982,1414156982
500290,Cassilândia,4778786464,4700707618,4679289859
500295,Chapadão do Sul,8733836599,8312481155,8295572263
500310,Corguinho,1281895073,1174876933,1143272387
500315,Coronel Sapucaia,3264262714,2886981746,2881197960
500320,Corumbá,21113570189,20749145602,20634316599
500325,Costa Rica,6958584090,6826369171,6826027661
500330,Coxim,8431663760,8401411096,8397820409
500345,Deodápolis,1470990570,1470990570,1444171360
500348,Dois Irmãos do Buriti,2347177178,2265149236,2178132269
500350,Douradina,1135882165,1135231627,1134190938
500370,Dourados,23203609263,22936945730,22612998220
500375,Eldorado,2443674791,2422190054,2420107989
500380,Fátima do Sul,2064281614,2036478074,2011146061
500390,Figueirão,1237870106,1116847585,1148864856
500400,Glória de Dourados,1626441833,1622714383,1618477769
500410,Guia Lopes da Laguna,1341773681,1341773681,1341773681
500430,Iguatemi,3026873080,3014046493,3013992628
500440,Inocência,3905297206,3794278462,3730936751
500450,Itaporã,4268940404,4164003518,4140826170
500460,Itaquiraí,3426823819,3371488830,3367200452
500470,Ivinhema,5207757975,5207757975,5207496725
500480,Japorã,1294383902,1252953429,1251873429
500490,Jaraguari,1989324350,1879625031,1854291323
500500,Jardim,4177248015,4176494949,4176079135
500510,Jateí,1637332951,1598698441,1594494901
500515,Juti,1876006384,1875246436,1875246436
500520,Ladário,1918779238,1888045991,1726076784
500525,Laguna Carapã,1853948653,1853948653,1853948653
500540,Maracaju,8781822774,8761683603,8752638888
500560,Miranda,4293170915,4250507568,3972454712
500568,Mundo Novo,2266538040,2266538040,2173043784
500570,Naviraí,9900833384,9821256771,9268190181
500580,Nioaque,2670509978,2670509978,2617327770
500600,Nova Alvorada do Sul,4034628573,4034628573,4027216668
500620,Nova Andradina,11419589037,11295992643,11287999939
500625,Novo Horizonte do Sul,1251429685,1029985953,1029766003
500627,Paraíso das Águas,2055100902,1968124730,1856754068
500630,Paranaíba,9340753300,9091764956,9085683766
500635,Paranhos,2040023659,1905403696,1903283537
500640,Pedro Gomes,1587375827,1584485682,1584389332
500660,Ponta Porã,11009907435,10412437355,10392767773
500690,Porto Murtinho,4937044618,4421108547,4416620569
500710,Ribas do Rio Pardo,6964055542,6833340026,6773381213
500720,Rio Brilhante,8025027862,7886267661,7844555022
500730,Rio Negro,1348775552,1324673772,1322759835
500740,Rio Verde de Mato Grosso,4474909360,4392694898,4321310129
500750,Rochedo,1484203765,1439042219,1430344059
500755,Santa Rita do Pardo,2201511585,2120329746,2120329746
500769,São Gabriel do Oeste,12636212086,12222724927,12183706870
500770,Sete Quedas,1679019598,1674198971,1674198971
500780,Selvíria,2206933509,2129758801,2111719709
500790,Sidrolândia,4991676532,4974075243,4926597875
500793,Sonora,4067980115,4035869481,3970446232
500795,Tacuru,1767980976,1706884077,1706791917
500797,Taquarussu,1591172171,1550812767,1550812767
500800,Terenos,3468571875,3304128428,3262929451
500830,Três Lagoas,37914244594,36109003375,36109003375
500840,Vicentina,2264864729,2015055882,1985245576
510010,Acorizal,870519546,869982986,836714190
510020,Água Boa,9491404645,9187606196,9111699730
510025,Alta Floresta,7365437857,7242272103,6936570821
510030,Alto Araguaia,5127114601,5004315827,4647789583
510035,Alto Boa Vista,1238748820,1205751023,1195442084
510040,Alto Garças,2159250273,2142455477,2136450727
510050,Alto Paraguai,1299420402,1268460753,1230486749
510060,Alto Taquari,2951087329,2914339022,2892131034
510080,Apiacás,1780895672,1637195941,1627908911
510100,Araguaiana,1007333600,1007333600,988271771
510120,Araguainha,688005122,661005122,650374085
510125,Araputanga,2442864974,2304859478,2272938725
510130,Arenápolis,2195506761,2352157562,2114458086
510140,Aripuanã,4972461447,4476771845,4463047655
510160,Barão de Melgaço,1192352151,1192349151,1165510943
510170,Barra do Bugres,8982411922,8973039215,8842922823
510180,Barra do Garças,15183780946,15094981041,14925136352
510185,Bom Jesus do Araguaia,1570214354,1516472246,1447981627
510190,Brasnorte,4652937927,4600730001,4574871660
510250,Cáceres,8371394773,8269541894,8156136674
510260,Campinápolis,2904131509,2904063535,2765155321
510263,Campo Novo do Parecis,9094749539,8474398379,8358714525
510267,Campo Verde,11907871826,11672948235,11625509658
510268,Campos de Júlio,2556331212,2308076415,2298607371
510269,Canabrava do Norte,1200939091,1197793018,1190758901
510270,Canarana,7695188513,7680559953,7238485108
510279,Carlinda,1770261957,1770238917,1770238917
510285,Castanheira,1367614537,1367614537,1349865314
510300,Chapada dos Guimarães,3997148855,3977752657,3830119546
510305,Cláudia,1955893858,1955893858,1954658593
510310,Cocalinho,1497994703,1490943077,1486626592
510320,Colíder,4181900265,4177874193,4166899221
510325,Colniza,3137564421,2938531495,2908506645
510330,Comodoro,3658024884,3630975265,3594637987
510335,Confresa,5998746468,5986247718,5754158005
510336,Conquista D'Oeste,1009973415,1008408233,1003704324
510337,Cotriguaçu,2304067360,2299614900,2295684094
510340,Cuiabá,120952662342,120952662342,114168505899
510343,Curvelândia,1036042716,1008503387,1002817508
510345,Denise,1328383016,1216520595,1166664822
510350,Diamantino,6483577029,6470514146,6423783126
510360,Dom Aquino,1982690727,1982398537,1950451373
510370,Feliz Natal,2021820073,1995059137,1982800484
510380,Figueirópolis D'Oeste,798542304,798435251,795435251
510385,Gaúcha do Norte,2055006589,2005216454,2005216454
510390,General Carneiro,1204904385,1204904385,1204904385
510395,Glória D'Oeste,779360532,758730296,746792326
510410,Guarantã do Norte,7939527006,7491434461,7491339961
510420,Guiratinga,2162791770,2124390703,2077333315
510450,Indiavaí,797271809,728566500,713666497
510452,Ipiranga do Norte,2598895317,2410354963,2410354963
510454,Itanhangá,1496724482,1436417104,1436350304
510455,Itaúba,1794247391,1794247391,1773479701
510460,Itiquira,3882352878,3704884615,3614218075
510480,Jaciara,5754156519,5712104973,5654136066
510490,Jangada,1558463690,1457896721,1437970224
510500,Jauru,1314382698,1288746654,1282829397
510510,Juara,6514460919,6421019116,6408638738
510515,Juína,8445624357,8083625964,7780592853
510517,Juruena,1790968418,1711320440,1662875512
510520,Juscimeira,2411938247,2409909258,2403079020
510523,Lambari D'Oeste,1117413964,1080276163,1075897603
510525,Lucas do Rio Verde,17257101785,16840498838,16781267205
510530,Luciára,744720246,743194410,740731264
510550,Vila Bela da Santíssima Trindade,3010818650,2820697644,2798534072
510558,Marcelândia,2088142609,2088142609,2088142609
510560,Matupá,3819364398,3819288898,3750923546
510562,Mirassol d'Oeste,4907797642,4854354245,4774432947
510590,Nobres,3494826394,3487496636,3422659148
510600,Nortelândia,1358180036,1358180036,1344660513
510610,Nossa Senhora do Livramento,1788738983,1735000544,1734883610
510615,Nova Bandeirantes,2282153639,2269632128,2222704941
510617,Nova Nazaré,1145591711,1143701711,1079815598
510618,Nova Lacerda,1593924666,1589217956,1534525327
510619,Nova Santa Helena,1315953599,1279388964,1260517582
510620,Nova Brasilândia,993075383,993075383,991108393
510621,Nova Canaã do Norte,2229994121,2229994121,2228718635
510622,Nova Mutum,11723271726,10348233603,10307015039
510623,Nova Olímpia,3457089432,3457089432,3287117110
510624,Nova Ubiratã,3197835782,3098681517,3091570344
510625,Nova Xavantina,4670148496,4667149056,4565597861
510626,Novo Mundo,1662689378,1587900023,1586690769
510627,Novo Horizonte do Norte,1265162865,1166228025,1166228025
510628,Novo São Joaquim,1950458825,1967836202,1932406829
510629,Paranaíta,3550853242,3550853242,3411149676
510630,Paranatinga,6066124334,5998028445,5911754590
510631,Novo Santo Antônio,1158000494,1134894190,1131538999
510637,Pedra Preta,3723246187,3572265253,3554717973
510642,Peixoto de Azevedo,6525310825,6511652207,6491805179
510645,Planalto da Serra,1032201820,1028066080,1021122963
510650,Poconé,5053254110,5053254110,5027096472
510665,Pontal do Araguaia,990449086,982815960,968923805
510670,Ponte Branca,800703825,799644963,797684589
510675,Pontes e Lacerda,8382220862,8156972187,8097977661
510677,Porto Alegre do Norte,2682400358,2682400298,2577241872
510680,Porto dos Gaúchos,2364043118,2207485973,2192302970
510682,Porto Esperidião,2366258099,2363078815,2244565674
510685,Porto Estrela,1041760175,1008541599,1002865486
510700,Poxoréo,2796053403,2796053403,2795434254
510704,Primavera do Leste,20668644692,19432812924,19362133108
510706,Querência,7209863691,7209863691,7163848875
510710,São José dos Quatro Marcos,2503110389,2497693026,2489274575
510715,Reserva do Cabaçal,720864337,720864277,716710241
510718,Ribeirão Cascalheira,2630681174,2630503262,2601340014
510719,Ribeirãozinho,1009320356,1009320356,1009180356
510720,Rio Branco,1072715924,1072703924,1065587646
510724,Santa Carmem,1217723866,1212122285,1206954809
510726,Santo Afonso,1134681880,1107483847,1084453784
510729,São José do Povo,1040261093,1040261093,1026118566
510730,São José do Rio Claro,3845773356,3622570702,3580469926
510735,São José do Xingu,2244460942,1590278042,1496055357
510740,São Pedro da Cipa,890251800,888751800,886212324
510757,Rondolândia,1013859440,982999783,918339890
510760,Rondonópolis,46994693005,45631112413,43445379856
510770,Rosário Oeste,3639624424,3637905391,3359549265
510774,Santa Cruz do Xingu,886254233,882854233,879963978
510775,Salto do Céu,841543001,828326654,824141648
510776,Santa Rita do Trivelato,1429607735,1272117048,1260324741
510777,Santa Terezinha,1508076594,1483332308,1410354199
510779,Santo Antônio do Leste,1441875066,1439120412,1437979181
510780,Santo Antônio do Leverger,2623239890,2548970993,2434145933
510785,São Félix do Araguaia,3110427572,3109485412,2809822123
510787,Sapezal,7050355639,6855822226,6825533093
510788,Serra Nova Dourada,782591019,779057685,772988597
510790,Sinop,30356857843,29056311316,29028685760
510792,Sorriso,18899631111,18626914466,18373872069
510794,Tabaporã,2275867859,2275252003,2275251603
510795,Tangará da Serra,20004780840,18070212784,17921789079
510800,Tapurah,3197341141,2795542584,2782535350
510805,Terra Nova do Norte,3218877996,3055407802,3013355301
510810,Tesouro,818680933,799587524,768449553
510820,Torixoréu,1269729046,1269129046,1267868951
510830,União do Sul,1130888311,1130888311,1130888311
510835,Vale de São Domingos,771199535,766020563,759146562
510840,Várzea Grande,34215919422,31303889193,31070033598
510850,Vera,2145279119,2131948044,2130448044
510860,Vila Rica,3135173820,3076494979,3075622105
510880,Nova Guarita,1158217300,1146354815,1146354815
510885,Nova Marilândia,1198868346,1190508360,1189986776
510890,Nova Maringá,1435249534,1361850110,1357763554
510895,Nova Monte Verde,1620793967,1620793967,1620793967
520005,Abadia de Goiás,2150242302,2051822445,2051568897
520010,Abadiânia,1944252594,1921370604,1885474545
520013,Acreúna,3273719035,3269921659,3215603874
520015,Adelândia,626796535,626636535,626407879
520017,Água Fria de Goiás,1241982801,1241982801,1241982801
520020,Água Limpa,585219666,577904478,542887503
520025,Águas Lindas de Goiás,15359049560,15281781768,14758010158
520030,Alexânia,4200044179,4200044179,4200044179
520050,Aloândia,922959143,922959143,922959143
520055,Alto Horizonte,2734365945,2734365945,2733713687
520060,Alto Paraíso de Goiás,1865039889,1865039889,1860562187
520080,Alvorada do Norte,1555031220,1553877355,1551577412
520082,Amaralina,786167175,784218162,783454781
520085,Americano do Brasil,576687918,539965380,496497833
520090,Amorinópolis,764271288,764268184,764257195
520110,Anápolis,57709149971,57047846293,56839659851
520120,Anhanguera,472311879,471845880,471508369
520130,Anicuns,2849953541,2847114214,2778493038
